humidity,weather,device_id,created_at,switch_id,updated_at,id,status,days,is_motion,light_intensity,time_minutes,temperature
47.6,5,1,4/12/2020 20:22,1,,45765,TRUE,7,FALSE,35.8333,1217,28.3
47.6,5,1,4/12/2020 20:22,1,,45767,TRUE,7,TRUE,35.8333,1218,28.3
47.544,5,1,4/12/2020 20:23,1,,45769,TRUE,7,FALSE,35.8333,1219,28.32
47.4667,5,1,4/12/2020 20:23,1,,45771,TRUE,7,FALSE,35.8333,1220,28.4
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1221,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1222,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1223,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1224,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1225,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1226,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1227,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1228,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1229,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1230,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1231,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1232,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1233,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1234,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1235,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1236,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1237,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1238,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1239,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1240,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1241,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1242,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1243,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1244,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1245,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1246,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1247,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1248,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1249,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1250,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1251,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1252,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1253,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1254,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1255,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1256,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1257,28.35
47.4,5,1,4/12/2020 20:23,1,,45773,TRUE,7,FALSE,35.8333,1258,28.35
45.1667,2,1,4/12/2020 20:59,1,,45775,TRUE,7,TRUE,35.8333,1259,27.9
45.0667,2,1,4/12/2020 20:59,1,,45777,TRUE,7,FALSE,35.8333,1259,27.9
45.2,2,1,4/12/2020 20:59,1,,45779,TRUE,7,TRUE,35.8333,1259,27.9
45.2,2,1,4/12/2020 20:59,1,,45781,TRUE,7,FALSE,35.8333,1259,27.9
45.15,2,1,4/12/2020 20:59,1,,45783,TRUE,7,FALSE,35.8333,1259,27.9
45.2,2,1,4/12/2020 20:59,1,,45785,TRUE,7,FALSE,35.8333,1259,27.9
45.3,2,1,4/12/2020 21:00,1,,45787,TRUE,7,FALSE,35.8333,1260,27.8667
45.2333,2,1,4/12/2020 21:08,1,,45789,TRUE,7,TRUE,35.8333,1268,27.6
45.6667,2,1,4/12/2020 21:47,1,,45791,TRUE,7,TRUE,35.8333,1307,27.8
45.7,2,1,4/12/2020 21:47,1,,45793,TRUE,7,FALSE,35.8333,1307,27.8
45.7,2,1,4/12/2020 21:47,1,,45795,TRUE,7,FALSE,35.8333,1307,27.8
45.7667,2,1,4/12/2020 21:47,1,,45797,TRUE,7,FALSE,35.8333,1307,27.8
45.9333,2,1,4/12/2020 21:48,1,,45799,TRUE,7,FALSE,35.8333,1308,27.8
45.85,2,1,4/12/2020 21:48,1,,45801,TRUE,7,TRUE,35.8333,1308,27.8
45.715,2,1,4/12/2020 21:50,1,,45803,TRUE,7,FALSE,35.8333,1310,27.8267
45.6,2,1,4/12/2020 21:50,1,,45805,TRUE,7,TRUE,35.8333,1310,27.8
45.6,2,1,4/12/2020 21:50,1,,45807,TRUE,7,FALSE,35.8333,1310,27.8333
47,3,1,4/12/2020 22:01,1,,45809,TRUE,7,TRUE,35.8333,1321,27.9
46.8727,3,1,4/12/2020 22:02,1,,45811,TRUE,7,TRUE,35.8333,1322,27.9
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1323,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1324,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1325,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1326,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1327,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1328,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1329,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1330,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1331,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1332,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1333,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1334,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1335,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1336,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1337,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1338,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1339,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1340,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1341,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1342,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1343,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1344,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1345,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1346,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1347,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1348,27.89
47.02,3,1,4/12/2020 22:02,1,,45813,TRUE,7,TRUE,35.8333,1349,27.89
47.4,3,1,4/12/2020 22:30,1,,45815,TRUE,7,TRUE,35.8333,1350,27.8
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1351,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1352,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1353,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1354,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1355,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1356,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1357,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1358,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1359,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1360,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1361,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1362,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1363,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1364,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1365,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1366,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1367,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1368,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1369,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1370,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1371,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1372,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1373,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1374,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1375,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1376,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1377,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1378,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1379,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1380,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1381,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1382,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1383,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1384,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1385,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1386,27.9062
48.8938,3,1,4/12/2020 23:06,1,,45817,FALSE,7,FALSE,0,1386,27.9062
49.025,3,1,4/12/2020 23:08,1,,45819,FALSE,7,FALSE,0,1388,27.8979
49.075,3,1,4/12/2020 23:08,1,,45821,FALSE,7,FALSE,0,1388,27.875
49.15,3,1,4/12/2020 23:08,1,,45823,FALSE,7,FALSE,0,1388,27.8429
49.1071,3,1,4/12/2020 23:10,1,,45825,FALSE,7,FALSE,0,1390,27.8643
49.4,3,1,4/12/2020 23:21,1,,45827,FALSE,7,FALSE,0,1401,27.7
49.3,3,1,4/12/2020 23:21,1,,45829,FALSE,7,TRUE,0,1401,27.7
49.3,3,1,4/12/2020 23:21,1,,45831,FALSE,7,FALSE,0,1401,27.7
49.2667,3,1,4/12/2020 23:21,1,,45833,FALSE,7,FALSE,0,1401,27.8
49.25,3,1,4/12/2020 23:22,1,,45835,FALSE,7,FALSE,0,1402,27.75
49.2833,3,1,4/12/2020 23:22,1,,45837,FALSE,7,FALSE,0,1402,27.7167
49.3,3,1,4/12/2020 23:22,1,,45839,FALSE,7,TRUE,0,1402,27.75
49.3,3,1,4/12/2020 23:22,1,,45841,FALSE,7,FALSE,0,1402,27.75
49.35,3,1,4/12/2020 23:22,1,,45843,FALSE,7,FALSE,0,1402,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1403,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1404,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1405,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1406,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1407,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1408,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1409,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1410,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1411,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1412,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1413,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1414,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1415,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1416,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1417,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1418,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1419,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1420,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1421,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1422,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1423,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1424,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1425,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1426,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1427,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1428,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1429,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1430,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1431,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1432,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1433,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1434,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1435,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1436,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1437,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1438,27.7
49.35,3,1,4/12/2020 23:22,1,,45845,FALSE,7,FALSE,0,1439,27.7
